dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,1,0.45073694967766154,Flip,0.4583405908271846,-0.007603641149523055,,-1.6589499821083873
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,2,0.44439077168892027,Flip,0.4583405908271846,-0.013949819138264319,,-3.0435487097244764
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,3,0.4391267277769246,Flip,0.4583405908271846,-0.019213863050260016,,-4.19204919546489
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,4,0.4348150590333125,Flip,0.4583405908271846,-0.023525531793872068,,-5.132762025596435
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,5,0.43091813812554575,Flip,0.4583405908271846,-0.027422452701638844,,-5.982985851667318
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,6,0.42745579729095184,Flip,0.4583405908271846,-0.030884793536232746,,-6.738393708594256
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,7,0.42454456703216453,Flip,0.4583405908271846,-0.03379602379502006,,-7.373561162023005
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,8,0.42140805055929276,Flip,0.4583405908271846,-0.036932540267891834,,-8.057881192943938
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,9,0.4187051707256295,Flip,0.4583405908271846,-0.039635420101555074,,-8.64759109159927
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,10,0.4160604605468052,Flip,0.4583405908271846,-0.04228013028037941,,-9.22460963016059
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,11,0.41347080622165716,Flip,0.4583405908271846,-0.04486978460552743,,-9.789616172669595
